Submission ID,What is your age?,How many cups of coffee do you typically drink per day?,Where do you typically drink coffee?,Where do you typically drink coffee? (At home),Where do you typically drink coffee? (At the office),Where do you typically drink coffee? (On the go),Where do you typically drink coffee? (At a cafe),Where do you typically drink coffee? (None of these),How do you brew coffee at home?,How do you brew coffee at home? (Pour over),How do you brew coffee at home? (French press),How do you brew coffee at home? (Espresso),How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee)),How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso)),How do you brew coffee at home? (Instant coffee),How do you brew coffee at home? (Bean-to-cup machine),How do you brew coffee at home? (Cold brew),How do you brew coffee at home? (Coffee extract (e.g. Cometeer)),How do you brew coffee at home? (Other),How else do you brew coffee at home?,"On the go, where do you typically purchase coffee?","On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin))","On the go, where do you typically purchase coffee? (Local cafe)","On the go, where do you typically purchase coffee? (Drive-thru)","On the go, where do you typically purchase coffee? (Specialty coffee shop)","On the go, where do you typically purchase coffee? (Deli or supermarket)","On the go, where do you typically purchase coffee? (Other)",Where else do you purchase coffee?,What is your favorite coffee drink?,Please specify what your favorite coffee drink is,Do you usually add anything to your coffee?,Do you usually add anything to your coffee? (No - just black),"Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer)",Do you usually add anything to your coffee? (Sugar or sweetener),Do you usually add anything to your coffee? (Flavor syrup),Do you usually add anything to your coffee? (Other),What else do you add to your coffee?,What kind of dairy do you add?,What kind of dairy do you add? (Whole milk),What kind of dairy do you add? (Skim milk),What kind of dairy do you add? (Half and half),What kind of dairy do you add? (Coffee creamer),What kind of dairy do you add? (Flavored coffee creamer),What kind of dairy do you add? (Oat milk),What kind of dairy do you add? (Almond milk),What kind of dairy do you add? (Soy milk),What kind of dairy do you add? (Other),What kind of sugar or sweetener do you add?,What kind of sugar or sweetener do you add? (Granulated Sugar),"What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda))",What kind of sugar or sweetener do you add? (Honey),What kind of sugar or sweetener do you add? (Maple Syrup),What kind of sugar or sweetener do you add? (Stevia),What kind of sugar or sweetener do you add? (Agave Nectar),What kind of sugar or sweetener do you add? (Brown Sugar),What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado)),What kind of flavorings do you add?,What kind of flavorings do you add? (Vanilla Syrup),What kind of flavorings do you add? (Caramel Syrup),What kind of flavorings do you add? (Hazelnut Syrup),What kind of flavorings do you add? (Cinnamon (Ground or Stick)),What kind of flavorings do you add? (Peppermint Syrup),What kind of flavorings do you add? (Other),What other flavoring do you use?,"Before today's tasting, which of the following best described what kind of coffee you like?",How strong do you like your coffee?,What roast level of coffee do you prefer?,How much caffeine do you like in your coffee?,"Lastly, how would you rate your own coffee expertise?",Coffee A - Bitterness,Coffee A - Acidity,Coffee A - Personal Preference,Coffee A - Notes,Coffee B - Bitterness,Coffee B - Acidity,Coffee B - Personal Preference,Coffee B - Notes,Coffee C - Bitterness,Coffee C - Acidity,Coffee C - Personal Preference,Coffee C - Notes,Coffee D - Bitterness,Coffee D - Acidity,Coffee D - Personal Preference,Coffee D - Notes,"Between Coffee A, Coffee B, and Coffee C which did you prefer?","Between Coffee A and Coffee D, which did you prefer?","Lastly, what was your favorite overall coffee?",Do you work from home or in person?,"In total, much money do you typically spend on coffee in a month?",Why do you drink coffee?,Why do you drink coffee? (It tastes good),Why do you drink coffee? (I need the caffeine),Why do you drink coffee? (I need the ritual),Why do you drink coffee? (It makes me go to the bathroom),Why do you drink coffee? (Other),Other reason for drinking coffee,Do you like the taste of coffee?,Do you know where your coffee comes from?,What is the most you've ever paid for a cup of coffee?,What is the most you'd ever be willing to pay for a cup of coffee?,Do you feel like you’re getting good value for your money when you buy coffee at a cafe?,Approximately how much have you spent on coffee equipment in the past 5 years?,Do you feel like you’re getting good value for your money with regards to your coffee equipment?,Gender,Gender (please specify),Education Level,Ethnicity/Race,Ethnicity/Race (please specify),Employment Status,Number of Children,Political Affiliation
ylqa04,25-34 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"pour over, french press",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,flat white,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chocolatey,somewhat strong,medium,full caffeine,8,1,2,3,"caramel, floral",2,4,2,"veggies, chocolate, nothing special?",3,3,5,"funky flavor, fermenty, grainy?",4,3,3,"funky fruity flavor, berries, single origin?",coffee c,coffee a,coffee c,i primarily work from home,$20-$40,"it tastes good, i need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$8-$10,$15-$20,no,$500-$1000,no,male,NA,master's degree,white/caucasian,NA,employed full-time,none,no affiliation
0ejwz0,35-44 years old,3,"at home, at the office",TRUE,TRUE,FALSE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,caramalized,medium,medium,full caffeine,4,2,5,3,"honey, juicy",3,4,3,caramel,2,2,5,"coconut, almond, hazelnut. well balanced",3,5,1,"punishment coffee, burnt",coffee c,coffee a,coffee c,i do a mix of both,$20-$40,"it tastes good, i need the caffeine, i need the ritual, it makes me go to the bathroom",TRUE,TRUE,TRUE,TRUE,FALSE,NA,yes,no,$10-$15,more than $20,yes,$100-$300,yes,female,NA,bachelor's degree,other (please specify),south asian,employed full-time,1,no affiliation
lnleyv,25-34 years old,2,"on the go, at the office, at home",TRUE,TRUE,TRUE,FALSE,FALSE,espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,deli or supermarket,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,latte,NA,"milk, dairy alternative, or coffee creamer, sugar or sweetener, flavor syrup, no - just black",TRUE,TRUE,TRUE,TRUE,FALSE,NA,"whole milk, coffee creamer",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,honey,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,full bodied,somewhat strong,light,full caffeine,2,1,4,2,NA,2,4,4,NA,3,3,2,it tasted more bitter than b right after tasting c,2,4,1,"very sour. after having this coffee first, it greatly altered the taste profile of the others. the taste grew softer over time.",coffee a,coffee a,coffee d,i primarily work in person,$40-$60,"i need the caffeine, it makes me go to the bathroom",FALSE,TRUE,FALSE,TRUE,FALSE,NA,yes,no,$8-$10,$4-$6,no,$100-$300,yes,male,NA,bachelor's degree,hispanic/latino,NA,employed part-time,2,democrat
g5nok1,18-24 years old,2,"at home, at the office, at a cafe, on the go",TRUE,TRUE,TRUE,TRUE,FALSE,pod/capsule machine (e.g. keurig/nespresso),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"drive-thru, specialty coffee shop, national chain (e.g. starbucks, dunkin), local cafe",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,cappuccino,NA,"milk, dairy alternative, or coffee creamer, sugar or sweetener, flavor syrup",FALSE,TRUE,TRUE,TRUE,FALSE,NA,"oat milk, whole milk, flavored coffee creamer",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"brown sugar, granulated sugar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,chocolatey,somewhat strong,dark,full caffeine,6,3,3,3,fruit orange citrus,3,2,4,"smokey, honey",2,4,5,dark chocolate,2,5,1,green olive,coffee c,coffee a,coffee c,i primarily work in person,$60-$80,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,no,$8-$10,$10-$15,yes,less than $20,yes,female,NA,bachelor's degree,white/caucasian,NA,unemployed,none,no affiliation
1r2a6l,18-24 years old,2,"at the office, at home",TRUE,TRUE,FALSE,FALSE,FALSE,"coffee brewing machine (e.g. mr. coffee), pod/capsule machine (e.g. keurig/nespresso)",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular drip coffee,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bold,somewhat strong,dark,full caffeine,4,2,4,4,"very citrusy, little fruity.",3,3,3,"kind of mellow,",2,2,3,"tastes spicy to me, not like heat but spicy as in spices.",1,3,5,"very sweet without tasting sugary, as i've heard james describe coffees in the past. by far my favorite.",coffee a,coffee d,coffee d,i primarily work from home,$20-$40,"it tastes good, i need the caffeine, it makes me go to the bathroom",TRUE,TRUE,FALSE,TRUE,FALSE,NA,yes,no,$10-$15,$10-$15,yes,$100-$300,yes,male,NA,high school graduate,white/caucasian,NA,employed full-time,none,democrat
g5nond,25-34 years old,less than 1,none of these,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cold brew,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nutty,somewhat light,medium,full caffeine,1,2,5,2,acidity increased as temperature decreased,2,2,3,"personally more of a black tea drinker, so this one reminded me of the black tea that i enjoy",3,3,4,NA,3,3,4,enjoyed the fruity-ness; tasted the most complex and reminded me of a natural processed cold brew from local coffee roasters (merit based in san antonio tx),coffee c,coffee d,coffee d,i primarily work in person,<$20,other,FALSE,FALSE,FALSE,FALSE,TRUE,"more of a tea drinker, my husband makes me try coffee every now and then",no,no,$6-$8,$8-$10,yes,less than $20,NA,female,NA,bachelor's degree,asian/pacific islander,NA,employed full-time,none,democrat
ldm2qy,25-34 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"french press, pour over, instant coffee",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,cold brew,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chocolatey,very strong,medium,full caffeine,4,2,3,1,"nuts, cherry, oak, but none truly stand out",4,3,3,"citrus, grass",3,4,2,pucker,2,5,4,"berry, caramel, sugar, lemon",coffee b,coffee d,coffee d,i primarily work from home,$20-$40,"i need the caffeine, it tastes good",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$8-$10,yes,less than $20,yes,female,NA,some college or associate's degree,white/caucasian,NA,employed full-time,none,no affiliation
dvvgyx,18-24 years old,2,"at the office, on the go, at home",TRUE,TRUE,TRUE,FALSE,FALSE,"pour over, coffee brewing machine (e.g. mr. coffee), cold brew",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"drive-thru, national chain (e.g. starbucks, dunkin), local cafe, specialty coffee shop",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,iced coffee,NA,"no - just black, milk, dairy alternative, or coffee creamer",TRUE,TRUE,FALSE,FALSE,FALSE,NA,"whole milk, oat milk",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,somewhat strong,light,full caffeine,6,1,5,4,light roast,3,2,3,NA,4,1,2,NA,3,4,5,honey process ? light roast with something extra,coffee a,coffee d,coffee d,i primarily work in person,$60-$80,"it tastes good, i need the caffeine, it makes me go to the bathroom",TRUE,TRUE,FALSE,TRUE,FALSE,NA,yes,yes,$10-$15,$6-$8,no,$100-$300,yes,male,NA,some college or associate's degree,white/caucasian,NA,employed full-time,none,democrat
zkq6oz,55-64 years old,2,"at home, at the office",TRUE,TRUE,FALSE,FALSE,FALSE,"pour over, french press, bean-to-cup machine, coffee extract (e.g. cometeer), cold brew",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nutty,medium,medium,full caffeine,4,3,2,4,NA,2,1,4,surprisingly gentle for a howell roast,3,3,5,NA,2,5,1,was much better with a raw sugar added,coffee c,coffee a,coffee c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bl4je6,35-44 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,latte,NA,"milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,NA,whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,medium,light,full caffeine,8,2,1,3,NA,2,3,3,NA,3,1,2,NA,4,2,4,NA,coffee b,coffee d,coffee d,i primarily work from home,$40-$60,i need the ritual,FALSE,FALSE,TRUE,FALSE,FALSE,NA,yes,no,$8-$10,$4-$6,yes,"more than $1,000",yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,1,democrat
xdnwld,25-34 years old,1,on the go,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"national chain (e.g. starbucks, dunkin), local cafe",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,cappuccino,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full bodied,somewhat strong,light,full caffeine,6,3,5,2,"fruit
pear",3,4,3,"caramel
nutty",3,2,4,cocoa,1,4,1,"weird
fermented blueberry",coffee c,coffee a,coffee c,i do a mix of both,$20-$40,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,no,$8-$10,$15-$20,yes,$500-$1000,yes,male,NA,some college or associate's degree,white/caucasian,NA,employed full-time,none,independent
zkq6gz,35-44 years old,less than 1,"at home, at a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,aeropress or moka pot,NA,NA,NA,NA,NA,NA,NA,NA,latte,NA,"milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,NA,oat milk,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sweet,medium,medium,full caffeine,1,4,2,1,smoky,1,1,4,"sweet, reminded me of a candy bar (not caramel but something that would pair with caramel)",2,3,3,"very neutral, not a strong enough flavor to really overcome the milk (i did all my cups as cafe au lait)",2,4,2,vanilla,coffee b,coffee d,coffee b,i primarily work from home,<$20,"i need the caffeine, it tastes good",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$4-$6,$4-$6,yes,$100-$300,yes,female,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,democrat
qabqkk,35-44 years old,1,"at the office, at home",TRUE,TRUE,FALSE,FALSE,FALSE,other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,moka pot,NA,NA,NA,NA,NA,NA,NA,NA,latte,NA,"milk, dairy alternative, or coffee creamer, sugar or sweetener",FALSE,TRUE,TRUE,FALSE,FALSE,NA,"oat milk, coffee creamer",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"granulated sugar, brown sugar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,caramalized,somewhat strong,medium,full caffeine,5,1,3,3,NA,2,2,4,NA,4,3,1,NA,4,3,1,NA,coffee b,coffee a,coffee b,i primarily work in person,<$20,"i need the caffeine, it tastes good",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$8-$10,$6-$8,no,$100-$300,yes,male,NA,bachelor's degree,hispanic/latino,NA,employed full-time,none,democrat
oabnl7,25-34 years old,1,"at home, at the office",TRUE,TRUE,FALSE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat strong,light,full caffeine,7,2,4,3,"nice acidity, low bitterness but tastes wooden.",3,2,4,nice balance.,4,1,1,tastes like a dark roast. no notes i could pick up.,3,5,5,"fruit punch. high acid, tannic. like this one a lot",coffee b,coffee d,coffee d,i do a mix of both,$40-$60,"it tastes good, i need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$10-$15,yes,$300-$500,yes,male,NA,master's degree,asian/pacific islander,NA,employed full-time,none,democrat
24x6ge,35-44 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat light,light,full caffeine,6,2,3,4,"smooth, better as it cooled.",2,2,2,"balanced, feels a little dull.",4,2,2,"bitter, some chocolate?",1,4,5,"fruity, delicious!!",coffee a,coffee d,coffee d,i primarily work from home,$20-$40,"it tastes good, i need the caffeine, i need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$8-$10,$10-$15,yes,$100-$300,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,democrat
nabzyp,18-24 years old,2,"on the go, at home",TRUE,FALSE,TRUE,FALSE,FALSE,coffee brewing machine (e.g. mr. coffee),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"national chain (e.g. starbucks, dunkin)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,regular drip coffee,NA,sugar or sweetener,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,granulated sugar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,caramalized,medium,medium,full caffeine,2,2,2,5,creamy - very good,2,2,3,NA,4,2,2,NA,2,5,4,"notes of cherry - not an everyday coffee, but very good.",coffee a,coffee a,coffee a,i primarily work in person,$20-$40,"i need the caffeine, it tastes good",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,no,$6-$8,$6-$8,NA,$50-$100,yes,male,NA,some college or associate's degree,white/caucasian,NA,employed full-time,none,democrat
jb9vk6,25-34 years old,less than 1,none of these,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blended drink (e.g. frappuccino),NA,other,FALSE,FALSE,FALSE,FALSE,TRUE,i dont drink coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nutty,weak,light,decaf,1,2,1,2,NA,2,1,1,NA,1,1,2,NA,1,1,2,NA,coffee c,coffee d,coffee d,i do a mix of both,<$20,other,FALSE,FALSE,FALSE,FALSE,TRUE,i don't,no,no,less than $2,less than $2,no,NA,no,female,NA,high school graduate,hispanic/latino,NA,employed part-time,none,no affiliation
vz16y6,25-34 years old,2,"at home, at the office, on the go, at a cafe",TRUE,TRUE,TRUE,TRUE,FALSE,"pour over, other",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,aeropress,"drive-thru, specialty coffee shop",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,floral,somewhat strong,medium,full caffeine,7,4,2,2,"dark, licorice, apple",2,2,4,"well balanced, grape, marshmallow, banana",3,2,1,"mild, overall uninteresting flavors - mild notes of fermentation, maybe raspberry, earthy",3,4,5,"strong fruit flavors, passion fruit, guava, bright",coffee b,coffee d,coffee d,i primarily work in person,$20-$40,"it tastes good, i need the ritual, i need the caffeine",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$8-$10,$8-$10,no,$50-$100,yes,male,NA,master's degree,white/caucasian,NA,employed full-time,none,no affiliation
plp24v,25-34 years old,1,"at home, on the go",TRUE,FALSE,TRUE,FALSE,FALSE,"coffee brewing machine (e.g. mr. coffee), espresso",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,drive-thru,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,latte,NA,"milk, dairy alternative, or coffee creamer, flavor syrup",FALSE,TRUE,FALSE,TRUE,FALSE,NA,"skim milk, half and half, oat milk",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sweet,medium,medium,full caffeine,5,2,1,3,"nutty, buttery",3,2,4,oak,2,5,1,slightly fruity,1,2,5,"increasingly fruity, strawberry, a little spicy at first",coffee b,coffee d,coffee d,i primarily work in person,$20-$40,"i need the caffeine, i need the ritual, it tastes good",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,no,$8-$10,$10-$15,yes,$20-$50,yes,female,NA,some college or associate's degree,white/caucasian,NA,employed part-time,none,democrat
6dqbm5,25-34 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,aeropress,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,very strong,light,full caffeine,8,3,2,4,good overall. liked it more when it was hot but it was still good as it cooled.,2,2,2,overall pretty bland.,2,3,3,got better overtime.,2,4,5,good initially and then got even better later.,coffee a,coffee d,coffee d,i primarily work from home,$40-$60,"it tastes good, i need the ritual, i need the caffeine",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$4-$6,$4-$6,no,$500-$1000,yes,male,NA,doctorate or professional degree,white/caucasian,NA,employed full-time,none,democrat
24x6la,>65 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,pod/capsule machine (e.g. keurig/nespresso),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular drip coffee,NA,"milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,NA,half and half,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full bodied,medium,dark,half caff,5,3,3,2,"very nutty, smoother, tad too bitter",2,3,4,"pleasant, breakfast with pastry, began to be too acidic",2,3,2,"not preferred, nutty smooth, walnut pith",3,3,1,equally acidic and bitter not as smooth. grapefruit flavor,coffee b,coffee a,coffee b,NA,$20-$40,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,no,$2-$4,$2-$4,no,$100-$300,yes,male,NA,some college or associate's degree,white/caucasian,NA,retired,2,NA
rlrzqo,35-44 years old,1,"at home, at a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,"pour over, french press",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,americano,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full bodied,somewhat strong,medium,full caffeine,2,3,5,1,ooh boy this is sour,3,3,3,NA,2,2,4,NA,4,3,5,NA,coffee c,coffee d,coffee d,i do a mix of both,$60-$80,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,no,$8-$10,$8-$10,NA,NA,NA,female,NA,master's degree,white/caucasian,NA,NA,none,democrat
42nbno,18-24 years old,2,"at the office, at a cafe",FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,latte,NA,"no - just black, milk, dairy alternative, or coffee creamer",TRUE,TRUE,FALSE,FALSE,FALSE,NA,"half and half, whole milk",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nutty,somewhat strong,medium,full caffeine,4,2,4,4,"fruity, acidic finish, acidic across top of tongue",1,2,5,"initial acidic bite, really smooth after first taste",3,2,3,"dark, smoky, dark chocolate",2,4,3,"strawberry, fruit",coffee b,coffee a,coffee b,i primarily work in person,$60-$80,"it tastes good, i need the caffeine, i need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,no,$8-$10,$8-$10,yes,$100-$300,yes,male,NA,bachelor's degree,white/caucasian,NA,student,none,democrat
